en,hmr
"Paul, an apostle of Christ Jesus according to the commandment of God our Saviour, and Christ Jesus our hope;","Paula, Pathien a mi Sandamtu le Krista Isu ei Beiseina ruot anga Krista Isu Tirko chun;"
"unto Timothy, my true child in faith: Grace, mercy, peace, from God the Father and Christ Jesus our Lord.","Ringnaa ka nau taktak Timothe kuomah: Pathien ei Pa le, ei Lalpa Isu Krista kuoma inthawka lunginsietna dâm, zângaina dâm, inremna dâm hung um raw se."
"As I exhorted thee to tarry at Ephesus, when I was going into Macedonia, that thou mightest charge certain men not to teach a different doctrine,","Makedonia rama ka fe ding laia Ephesia um zing dinga ka ngên che ang khan, mi ṭhenkhathai chu inchûktirna danglam hrim inchûktir lo dinga i kâwk theina ding le,"
"neither to give heed to fables and endless genealogies, which minister questionings, rather than a dispensation of God which is in faith; so do I now.",tienami mei mei le sui sêng lo thlatuhai thu (ringnaa Pathien khawsakzie um hi sukṭhat nêka insêlna siem lem hlaktu chu) ngaisak lo dinga kâwk dingin tu khawm hin ka la ngên rawp che a nih.
But the end of the charge is love out of a pure heart and a good conscience and faith unfeigned:,"Nisienlakhawm, kâwkna san chu lungril inthieng le, sie le ṭha hrietna inthieng le, ringna taktaka inthawka hung suok hmangaina chu an nei theina dingin a nih;"
from which things some having swerved have turned aside unto vain talking;,"mi ṭhenkhathai an fe kâwi leiin chu chu an pêtsan a, thu teplo hrilna tieng an fe ta lem a."
"desiring to be teachers of the law, though they understand neither what they say, nor whereof they confidently affirm.","An thu hril umzie le ngamtaka an thu hril chanchin chu hre si loin, Dân inchûktirtuhai ni an nuom hlak a nih."
"But we know that the law is good, if a man use it lawfully,","Dân chu a ṭha ti ei hriet sih a, miin a hmang ṭha phawt chun."
"as knowing this, that law is not made for a righteous man, but for the lawless and unruly, for the ungodly and sinners, for the unholy and profane, for murderers of fathers and murderers of mothers, for manslayers,","Hieng hi hre hai sienla, “Dân hi mi feltak ta dinga siem a ni nawh a, dân pawisa nawhai le dân bawsiehai ta ding dâm, mi inthieng nawhai le Pathien inzâ nawhai ta ding dâm, pahai thattuhai le nuhai thattuhai ta ding dâmin,"
"for fornicators, for abusers of themselves with men, for menstealers, for liars, for false swearers, and if there be any other thing contrary to the sound doctrine;","indit hmanghai ta ding dâm, mawngkawhurhai ta ding dâm, mihriem inru hmanghai ta ding dâm, khêl hril hmanghai ta ding dâm, inkhâm tehlêm hmanghai ta ding dâm, inchûktirna indik ang ni loa thil dang hrim;"
