en,hmr
"Now king David was old and stricken in years; and they covered him with clothes, but he gat no heat.","Tûn lal David chu a kumhai a hung tam a, a hung tar ta hleh a, chuongchun, puonhaiin ama chu an inkhum hlak a, nisienlakhawm, a lum thei chuong nawh a."
"Wherefore his servants said unto him, Let there be sought for my lord the king a young virgin: and let her stand before the king, and cherish him; and let her lie in thy bosom, that my lord the king may get heat.","Chuongchun, a siehlawhai chun a kuomah, “Ka lalpa lal ta ding hinnunghâk tleirawl zawng ei tiu khai, lal bula hin um zing sienla, enkawl raw se; chun, i ângsûnga hin hung zâl sienla, ka lalpa hi a lum thei ding a nih,” an tih a."
"So they sought for a fair damsel throughout all the borders of Israel, and found Abishag the Shunammite, and brought her to the king.","Chuongchun, Israel ram sûng po poa chun nunghâk hmêlṭha an zawng tah a; Sunam mi Abisag chu an va hmuh a, lal kuoma chun an hung ṭhuoi tah a."
"And the damsel was very fair; and she cherished the king, and ministered to him; but the king knew her not.","Nunghâk chu a hmêl a ṭha hle el a, lal chu a enkawl a, a rawng a bâwlpêk hlak a; nisienlakhawm, lal chun a pâwl nawh a."
"Then Adonijah the son of Haggith exalted himself, saying, I will be king: and he prepared him chariots and horsemen, and fifty men to run before him.","Chun, Haggith naupa Adonija chu ama le ama inchawisângin, “Kei hi lal ka la ni ngei âwm hi maw,” a ta, tawlailîr le sakawr chung chuong mihai, mi sâwmnga a hmaa tlân dinghai leh a buotsai a."
"And his father had not displeased him at any time in saying, Why hast thou done so? and he was also a very goodly man; and he was born after Absalom.","A pa hlak chun ieng lai khawma, “Iengdinga hienga i thaw am a ni leh?” tiin a suklungawi naw ngai si nawh a; chun, ama hi hmêl ṭhatak a na, Absalom hnuoia mi a nih."
"And he conferred with Joab the son of Zeruiah, and with Abiathar the priest: and they following Adonijah helped him.","Ama chun Zeruia naupa Joab le thiempu Abiathar chu a râwn a, anni chu Adonija tieng chun an ṭhang a, an ṭhangpui hlak a."
"But Zadok the priest, and Benaiah the son of Jehoiada, and Nathan the prophet, and Shimei, and Rei, and the mighty men that belonged to David, were not with Adonijah.","Thiempu Zadok hai, Jehoiada naupa Benaia hai, zâwlnei Nathan hai, Simei hai, Rei hai le David mi huoisenhai ruok chu Adonija tieng an ṭhang ve nawh a."
"And Adonijah slew sheep and oxen and fatlings by the stone of Zoheleth, which is beside En-rogel; and he called all his brethren, the king’s sons, and all the men of Judah, the king’s servants:","Chun, Adonija chun berâmhai, sebâwngchalhai, ran châwm thâuhai Zoheleth lungah a that a; chu chu En-rogel bula um a nih; chun, lal naupahai, a unauhai po po le, Juda rama lal upahai po po chu a fiel a."
"but Nathan the prophet, and Benaiah, and the mighty men, and Solomon his brother, he called not.","Zâwlnei Nathan hai, Benaia hai, mi huoisenhai le a unaupa Solomon ruok chu a fiel ve nawh a."
"Then Nathan spake unto Bath-sheba the mother of Solomon, saying, Hast thou not heard that Adonijah the son of Haggith doth reign, and David our lord knoweth it not?","Chuongchun, Nathan chun Solomon nu Bathseba kuoma chun, “Haggith naupa Adonija hi ei lalpa David hriet loin ân lal el a ni ta hi ti i hriet naw am a nih?"
"Now therefore come, let me, I pray thee, give thee counsel, that thou mayest save thine own life, and the life of thy son Solomon.","Chuongchun, nangma himna ding le i naupa Solomon himna ding lo hril ka ti che."
"Go and get thee in unto king David, and say unto him, Didst not thou, my lord, O king, swear unto thy handmaid, saying, Assuredly Solomon thy son shall reign after me, and he shall sit upon my throne? why then doth Adonijah reign?","Lal David kuoma chun va lût la, a kuomah, ‘Aw lalpa ka pu, i suoknu kuoma hin i naupa Solomon hi ka hnungah ân lal ngei ngei ding a na, ama hi ka lalṭhungphaa hin a la ṭhung ding a nih, ti khan ṭawng în khâm a ni naw am a ni kha? Ieng- dinga Adonija hi lala um el am a ni ta leh?’ va ti hrim ta."
"Behold, while thou yet talkest there with the king, I also will come in after thee, and confirm thy words.","Ngai ta, lal i va biek lai tak chun kei khawma hung zui lût vêng ka ti cheh a, i thuhril chu ka hung sukdet- pui ding che a nih,” tiin a hril a."
And Bath-sheba went in unto the king into the chamber: and the king was very old; and Abishag the Shunammite was ministering unto the king.,"Chun, Bathseba chu lal pindana chun a va lût tah a, lal chu a upa ta hle el a, Sunam mi Abisag chun lal rawng chu a lo bâwl a."
"And Bath-sheba bowed, and did obeisance unto the king. And the king said, What wouldest thou?","Bathseba chun kûnin lal chu chibai a bûk a. Chun, lal chun, “Ieng am i dit a?” a lo tih a."
