en,hmr
"Peter, an apostle of Jesus Christ, to the elect who are sojourners of the Dispersion in Pontus, Galatia, Cappadocia, Asia, and Bithynia,","Peter, Isu Krista tirko chun: Ponto ram dâm, Galati ram dâm, Kappadokia ram dâm, Asia ram dâm, Bethunia ram dâma Indar umhai,"
"according to the foreknowledge of God the Father, in sanctification of the Spirit, unto obedience and sprinkling of the blood of Jesus Christ: Grace to you and peace be multiplied.","awi ding le Isu Krista thisen the dawng dinga Thlarau isuktum, Pa Pathien ihriet lâwk anga thlanghai kuoma chun: In chungah lunginsietna le inrem- na sukpungin um raw se."
"Blessed be the God and Father of our Lord Jesus Christ, who according to his great mercy begat us again unto a living hope by the resurrection of Jesus Christ from the dead,","Ei Lalpa Isu Krista Pathien le Pa chu inpâkin um raw se. Ama chun, a lunginsietna nasatak angin, mithi laia inthawka Isu Krista thonâwkna leiin beiseina hring hmu dingin nauvin a mi nei nâwk a,"
"unto an inheritance incorruptible, and undefiled, and that fadeth not away, reserved in heaven for you,","rochan se thei naw, inthieng nawna kai naw, chuoi thei naw, vâna in ta dinga a ikhêk chu hmu dingin."
who by the power of God are guarded through faith unto a salvation ready to be revealed in the last time.,"Sandamna, hun nuhnunga in- lang dinga inzosa chu hmu dingin, ringna leia Pathien thilthawtheinaa vêng chu in nih."
"Wherein ye greatly rejoice, though now for a little while, if need be, ye have been put to grief in manifold trials,","Chutaka chun nasatakin in hlim a nih, tuhin, (a ṭûl chun) thlêmna tinrêng leiin lungngai hri unla khawm;"
"that the proof of your faith, being more precious than gold that perisheth though it is proved by fire, may be found unto praise and glory and honor at the revelation of Jesus Christ:","in ringna fiena, rângkachak meia fie hnung khawma bohmang hlak nêka hlu lem chu, Isu Krista inlâr pha chun inpâkna le chawimawina le ropuina ding a hung ni theina dingin."
"whom not having seen ye love; on whom, though now ye see him not, yet believing, ye rejoice greatly with joy unspeakable and full of glory:","Ama chu hmu ngai naw khawmin in hmangai a, ama chu tuhin hmu naw unla khawm, in awi a, lâwm hril thei ruol lo le ropuitakin in hlim bêk bêk hlak;"
"receiving the end of your faith, even the salvation of your souls.","in ring san, in thlarau sandamna chu hmuin."
"Concerning which salvation the prophets sought and searched diligently, who prophesied of the grace that should come unto you:","Lunginsietna, nangni ta ding ngei lo hrillâwktu zâwlneihai chun, hi sandamna hi zawngin an lo sui ngun hlak a;"
