en,hmr
"And Solomon the son of David was strengthened in his kingdom, and Jehovah his God was with him, and magnified him exceedingly.","Chun, David naupa Solomon chu a rama chun sukdet a ni tah a, LALPA a Pathien chu a kuomah a um a, ama chu nasatakin a chawimawi a."
"And Solomon spake unto all Israel, to the captains of thousands and of hundreds, and to the judges, and to every prince in all Israel, the heads of the fathers’ houses.","Solomon chun, Israel mi po pohai le, sipai za khat pâwl le sâng khat pâwl hotuhai kuoma le, rorêltuhai kuoma le, Israel rama lalhai po po kuoma le, pahnam luhai kuoma chun thu a hril a."
"So Solomon, and all the assembly with him, went to the high place that was at Gibeon; for there was the tent of meeting of God, which Moses the servant of Jehovah had made in the wilderness.","Chuongchun, Solomon le a kuoma mipui inkhâwmhai po po chu Gibeona bâwlhmuna chun an hang fe tah a; LALPA siehlaw Mosien thla- lêra Pathien ta dinga intuokna in a siem chu chutaka chun a um sih a."
But the ark of God had David brought up from Kiriath-jearim to the place that David had prepared for it; for he had pitched a tent for it at Jerusalem.,"Nisienlakhawm, Pathien bâwm chu David chun Kiriath-jearima in- thawk khan a hung lâk a, Davidin a siena dinga a buotsai hmuna khan a lo sie tah a; Jerusalema khan, chu hmun ding chun puon in a lo zâr ta sih a."
"Moreover the brazen altar, that Bezalel the son of Uri, the son of Hur, had made, was there before the tabernacle of Jehovah: and Solomon and the assembly sought unto it.","Chunawa khawm, dârsen mâi- châm Hur naupa, Uri naupa Bezalel- in a lo siem ta chu LALPA biekbûk hmaa chun a um bawk a; Solomon le mipui chun an va pan a."
"And Solomon went up thither to the brazen altar before Jehovah, which was at the tent of meeting, and offered a thousand burnt-offerings upon it.","Chun, Solomon chu LALPA hmaa dârsen mâichâm intuokna ina uma chun a hang feh a, a chunga chun pumrawhmang thilinhlân sâng khat lai ân hlân a."
"In that night did God appear unto Solomon, and said unto him, Ask what I shall give thee.","Chu zân chun Solomon kuomah LALPA chu a hung inlâr a, a kuomah, “Ieng am a na ka pêk ding che, mi hni rawh,” a ta."
"And Solomon said unto God, Thou hast showed great lovingkindness unto David my father, and hast made me king in his stead.","Solomon chun Pathien kuoma chun, “Ka pa David kuoma chun lung- insietna nasatak i lo inentir tah a, ama aia chun tuhin lalah i mi siem tah a."
"Now, O Jehovah God, let thy promise unto David my father be established; for thou hast made me king over a people like the dust of the earth in multitude.","Tuhin, Aw LALPA Pathien, ka pa David kuoma i thutiem chu suk- puitling ni raw se; tam tienga hnuoia pilvut zât rau ang mipui chunga hin lalah i mi siem ta sih a."
"Give me now wisdom and knowledge, that I may go out and come in before this people; for who can judge this thy people, that is so great?","Hi mipuihai hmaa hin ka lûta ka suok theina dingin tuhin varna le hrietthiem theina nangin mi pe la; chuong naw chun, hi i mihai hieng zât lâwm lâwm hi tuin am ro rêlpêk thei an ta?” a ta."
"And God said to Solomon, Because this was in thy heart, and thou hast not asked riches, wealth, or honor, nor the life of them that hate thee, neither yet hast asked long life; but hast asked wisdom and knowledge for thyself, that thou mayest judge my people, over whom I have made thee king:","Pathien chun Solomon kuomah, “Hi hi i lungrilah a um a, hausak- nahai, neinungnahai le inzaumnahai amanih, nangma theidatuhai che hringna amanih, i hni nawh a, dam sâwtna khawm i hni bawk nawh a, amiruokchu, ka mihai, an chunga lala ka siemnahai che chu ro i rêl- pêk theina dinga nangma ta dinga varna le hrietthiem theina i hni lem leiin;"
"wisdom and knowledge is granted unto thee; and I will give thee riches, and wealth, and honor, such as none of the kings have had that have been before thee; neither shall there any after thee have the like.","varna le hrietthiem theina chu i kuoma pêk a ni tah a; i hmaa lalhai tukhawma an nei dêr lo le, nangma hnunga tukhawma chuong anga an nei dêr lo ding hausaknahai le, nei- nungnahai le, inzâkaina pêng ka ti che,” a ta."
"So Solomon came from the high place that was at Gibeon, from before the tent of meeting, unto Jerusalem; and he reigned over Israel.","Chuongchun, Solomon chu a vân zinna Gibeona bâwlhmun, in- tuokna puon in hmaa inthawk chun Jerusalema chun a hung tah a; chuongchun, Israel chunga chun ro a rêl tah a."
"And Solomon gathered chariots and horsemen: and he had a thousand and four hundred chariots, and twelve thousand horsemen, that he placed in the chariot cities, and with the king at Jerusalem.","Chun, Solomon chun sakawr tawlailîrhai le sakawr chung chuong mihai chu a kei khâwm a, sakawr tawlailîr sâng khat le za li le, sakawr chung chuong mi sîng khat le sâng hni a nei a; chuong chu sakawr tawlailîr khawpuiahai le lal kuomah Jerusalema chun a sieh a."
"And the king made silver and gold to be in Jerusalem as stones, and cedars made he to be as the sycomore-trees that are in the lowland, for abundance.","Chun, lal chun tangka le râng- kachak chu Jerusalema chun lung ang el le, Sidar thing chu phai rama theichang kûng ang ela tama intiengin a sieh a."
"And the horses which Solomon had were brought out of Egypt; the king’s merchants received them in droves, each drove at a price.","Chun, Solomonin sakawr a neihai chu Aigupta rama inthawka inchâwk suok vawng an nih; lal sumdâwng mihai chun a ruol ruolin an lo khâr hlak a, a ruola inchâwk pei a nih;"
"And they fetched up and brought out of Egypt a chariot for six hundred shekels of silver, and a horse for a hundred and fifty: and so for all the kings of the Hittites, and the kings of Syria, did they bring them out by their means.","chuongchun, an hung lâk a, Aiguptaa inthawkin sakawr tawlailîr chu tangkaruo shekel za ruk peiin an intlungtir bawk a; chun, sakawrhai chu Hit mi lalhai le Suria lalhai ta ding khawmin an suktlungpêk hlak a; sakawrhai chu tangkaruo shekel za le sâwmnga peiin an intlungtir a nih."
And Rehoboam went to Shechem; for all Israel were come to Shechem to make him king.,Rehoboam chu Sekema chun a feh a; Israelhai po po chu ama chu lala siem dingin Sekema chun an hung sih a.
"And it came to pass, when Jeroboam the son of Nebat heard of it (for he was in Egypt, whither he had fled from the presence of king Solomon), that Jeroboam returned out of Egypt.","Chun, Nebat naupa Jeroboam chun chu chu a lo hriet chun, (Solomon hmaa inthawka a tlân- hmangna Aigupta rama chun a la um a ni sih a.) Jeroboam chu Aigupta rama inthawk chun a hung kîr tah a."
"And they sent and called him; and Jeroboam and all Israel came, and they spake to Rehoboam, saying,","Chun, mi an tir a, ama chu an ko tah a; chuongchun, Jeroboam le Israelhai po po chu an hung a, Rehoboam kuoma chun an hril a,"
"Thy father made our yoke grievous: now therefore make thou the grievous service of thy father, and his heavy yoke which he put upon us, lighter, and we will serve thee.","“I pa khan kan rîngkawl chu riktakin a lo siem tah a; chuleiin, tuhin i pa rawngbâwlna riktak le, kan chunga rîngkawl rik ân nghat hi mi sukzâng pêk la, chuongchun, i rawngbâwl kan tih,” an ta."
"And he said unto them, Come again unto me after three days. And the people departed.","Anni kuoma chun, “Ni thum hnungah ka kuomah hung nâwk ro,” a lo tih a, chuongchun, mipui chu an fe tah a."
"And king Rehoboam took counsel with the old men, that had stood before Solomon his father while he yet lived, saying, What counsel give ye me to return answer to this people?","Chun, Rehoboam chun mi upa- hai, a pa Solomon damlaia a hmaa ngîr hlakhai chu, “Hi mipuihai hi dawn kirna dingin ieng thurâwn am in mi pêk a,” tiin, a râwn a."
"And they spake unto him, saying, If thou be kind to this people, and please them, and speak good words to them, then they will be thy servants for ever.","Anni chun a kuomah, “Hi mipui chunga hin za i ngai a, anni hi i suklungawi a, an kuomah thu ṭha i hril chun kumkhuoin i siehlawhai nîng an tih,” an ta."
"But he forsook the counsel of the old men which they had given him, and took counsel with the young men that were grown up with him, that stood before him.","Nisienlakhawm, upahai thurâwn ama an pêk ta chu a nghatsan a, ama hmaa ngîr hlak, ama ruolpuihai tlangvâlhai chu a rawn tah a."
"And he said unto them, What counsel give ye, that we may return answer to this people, who have spoken to me, saying, Make the yoke that thy father did put upon us lighter?","An kuoma chun, “Hieng mipui, ‘I pain kan chunga rîngkawl a innghat hi mi sukzângpêk rawh,’ tituhai hi ieng dawnna am ei inkîr thei ding ieng am thurâwn in nei a?” a ta."
"And the young men that were grown up with him spake unto him, saying, Thus shalt thou say unto the people that spake unto thee, saying, Thy father made our yoke heavy, but make thou it lighter unto us; thus shalt thou say unto them, My little finger is thicker than my father’s loins.","Tlangvâlhai, ama ruolpuihai chun an hril a, a kuomah, “ ‘I pain kan rîngkawl a sukrik êm a, nangin keini mi sukzângpêk rawh,’ i kuoma tituhai mipui kuoma chun hieng ang hin ti la, hieng ang hin an kuoma chun hril rawh, ‘Ka kutte chu ka pa kâwng- bâwr nêkin a lien lem a."
"And now whereas my father did lade you with a heavy yoke, I will add to your yoke: my father chastised you with whips, but I will chastise you with scorpions.","Tuhin ka pain rîngkawl rik a lo inphurtir ta cheu a; kei chun in rîng- kawl chu belsâng ka tih; ka pain vuoknain a lo hrem cheu a ni chun, kei chun ainuvêtin hrem ka ti cheu,’ tiin,” an tih a."
"So Jeroboam and all the people came to Rehoboam the third day, as the king bade, saying, Come to me again the third day.","Chuongchun, Jeroboam le mi- puihai po po chu ni thum ni chun lalin, Ni thum niah ka kuomah hung nâwk ro, tia a lo inthla ang khan a kuomah an hung tah a."
"And the king answered them roughly; and king Rehoboam forsook the counsel of the old men,","Lal chun vîntakin a lo dawn a; lal Rehoboam chun mi upahai thurâwn chu a nghatsan a,"
"and spake to them after the counsel of the young men, saying, My father made your yoke heavy, but I will add thereto: my father chastised you with whips, but I will chastise you with scorpions.","tlangvâlhai thurâwn angin, “Ka pa chun in rîngkawl chu a lo sukrik hle tah a, keiin chu chu belsâng ka ta; ka pain vuoknain a lo hrem cheu a ni chun, kei chun chu ainuvêtin hrem ka ti cheu,” tiin a lo hril a."
"So the king hearkened not unto the people; for it was brought about of God, that Jehovah might establish his word, which he spake by Ahijah the Shilonite to Jeroboam the son of Nebat.","Chuongchun, lal chun mipuihai thu chu a ngai nawh a; Silon mi Ahija hmanga Nebat naupa Jeroboam kuoma a thu lo hril tah, a thu chu LALPAIN ân tlungtir theina ding- in, Pathienin a hung intlungtir a ni sih a."
"And when all Israel saw that the king hearkened not unto them, the people answered the king, saying, What portion have we in David? neither have we inheritance in the son of Jesse: every man to your tents, O Israel: now see to thine own house, David. So all Israel departed unto their tents.","Chuonga Israel po po chun lal chun an thu a ngai nawh ti an hriet chun mipuihai chun an dawn a, “David a hin chanvo ieng am ei nei hrim luoh a? Jesai naupaa hin rochan ieng khawm ei nei bawk nawh; mi tin mâni puon in sengah fe ro, Aw Israel- hai: David, tuhin nangma insûng ngei chu inngaituo ta,” tiin."
"But as for the children of Israel that dwelt in the cities of Judah, Rehoboam reigned over them.","Chuongchun, Israelhai po po chu an puon inhaia chun an ṭin tâwl tah a. Amiruokchu, Judai ram khaw- puihaia umhai Israel thlahai chunga khan chu Rehoboam chun ro a rêl zing a."
"Then king Rehoboam sent Hadoram, who was over the men subject to taskwork; and the children of Israel stoned him to death with stones. And king Rehoboam made speed to get him up to his chariot, to flee to Jerusalem.","Chun, lal Rehoboam chun Hadoram, leiman hotu chu a tir a, Israel thlahai chun ama chu lungin an lo dêng a, a thi tah a. Chun, lal Rehoboam chu a sakawr tawlailîrah a chuong a, inhmâwtakin Jerusalemah a tlânse tah a."
So Israel rebelled against the house of David unto this day.,"Chuongchun, Israel sûngkuo chu David sûngkuo chunga chun, vawisûn ni chen hin an hel tah a."
"And when Rehoboam was come to Jerusalem, he assembled the house of Judah and Benjamin, a hundred and fourscore thousand chosen men, that were warriors, to fight against Israel, to bring the kingdom again to Rehoboam.","Rehoboam chu Jerusalem a hung tlung chun Benjamin le Juda sûngkuo, nuoi khat le sîng riet, thlang ṭhieu, Israelhai do dinga indo mi, Rehoboam ta dinga ram chu hung la kîr nâwk dingin a ko khâwm tawl a."
"But the word of Jehovah came to Shemaiah the man of God, saying,","Nisienlakhawm, Pathien mi Semaia kuoma chun LALPA thu chu a hung tlung a,"
"Speak unto Rehoboam the son of Solomon, king of Judah, and to all Israel in Judah and Benjamin, saying,","“Judai ram lal Solomon naupa Rehoboam le, Judai rama Benjamin mihai le Israel mi po pohai kuoma chun thu hril la,"
"Thus saith Jehovah, Ye shall not go up, nor fight against your brethren: return every man to his house; for this thing is of me. So they hearkened unto the words of Jehovah, and returned from going against Jeroboam.","LALPAIN hieng hin a tih ti rawh, ‘Hang fe nâwng in ta, in unauhai chu indopui bawk nâwng in tih: mi tin chu mâni in sengah kîr nâwk el ro: hi thil hi keima thaw a ni sih a,’ tiin,” a ta. Chuongchun, LALPA thu chu an zâwm a, Jeroboam hang do tumnaa inthawk chun an kîr tah a."
"And Rehoboam dwelt in Jerusalem, and built cities for defence in Judah.","Rehoboam chu Jerusalema chun a um a, Judai rama inhumhimna dingin khawpuihai a bâwl a."
"He built Beth-lehem, and Etam, and Tekoa,","Bethlehem dâm, Etam dâm, Tekoa dâm,"
"And Beth-zur, and Soco, and Adullam,","Beth-zur dâm, Soko dâm, Adullam dâm,"
"and Gath, and Mareshah, and Ziph,","Gath dâm, Maresah dâm, Ziph dâm,"
"and Adoraim, and Lachish, and Azekah,","Adoraim dâm, Lakis dâm, Azeka dâm,"
"and Zorah, and Aijalon, and Hebron, which are in Judah and in Benjamin, fortified cities.","Zora dâm, Aijalon dâm, Hebron dâm, chuong chu Judai rama umhai le, Benjamin rama khawpui kul neihai a nih."
"And he fortified the strongholds, and put captains in them, and stores of victuals, and oil and wine.","Chun, kul dettakhai chu a sukdet nâwk zuol a, chuonga chun hotuhai a sieh a, fâk ding le hriek le uoin dâm ân khâwl bawk a."
