en,hmr
"Paul, an apostle of Christ Jesus through the will of God, and Timothy our brother, unto the church of God which is at Corinth, with all the saints that are in the whole of Achaia:","Paula, Pathien ditzâwnga Krista Isu tirko le ei unaupa Timothe chun: Korintha Pathien kohran um- hai kuomah, Akaia rama mi inthieng um po pohai kuoma leh:"
Grace to you and peace from God our Father and the Lord Jesus Christ.,Pathien ei Pa le Lalpa Isu Krista kuoma inthawka lunginsietna le inremna in kuomah um raw se.
"Blessed be the God and Father of our Lord Jesus Christ, the Father of mercies and God of all comfort;","Ei Lalpa Isu Krista Pathien le Pa, lunginsietnahai Pa le thlamuong- na po po Pathien chu inpâkin um raw se."
"who comforteth us in all our affliction, that we may be able to comfort them that are in any affliction, through the comfort wherewith we ourselves are comforted of God.","Pathienin keini a mi thlamuonna ngeiin, rinum ieng anga umhai khawm chu kan thlamuon ve theina dingin, ama chun kan rinumna po poah a mi thlamuon hlak."
"For as the sufferings of Christ abound unto us, even so our comfort also aboundeth through Christ.",Krista tuornahai chu kan chungah a sipliem angtakin kan thla- muongna hi Krista zârah a sipliem a nih.
"But whether we are afflicted, it is for your comfort and salvation; or whether we are comforted, it is for your comfort, which worketh in the patient enduring of the same sufferings which we also suffer:","Nisienlakhawm, rinuma kan um leh nangnirawi thlamuongna ding le sandamna ding a na, thlamuonga kan um leh nangni thlamuong vena ding a nih; chu chun ka rinum tuor bawk hi seltaka in tuornaa chun a thaw hlak a nih."
"and our hope for you is stedfast; knowing that, as ye are partakers of the sufferings, so also are ye of the comfort.","Chun, rinumna chang vehai in ni angin, thlamuongna chang vehai in ni bawk ti kan hrietin, kan beisei pêkna cheu hi a det a nih."
"For we would not have you ignorant, brethren, concerning our affliction which befell us in Asia, that we were weighed down exceedingly, beyond our power, insomuch that we despaired even of life:","Unauhai, Asia rama kan chunga rinumna tlung thu kha in hriet naw kan nuom nawh a, khânga nasataka tuor zo ruol loa, dam hrim khawm beisei lo khawp hiela deldea kan um kha."
"yea, we ourselves have had the sentence of death within ourselves, that we should not trust in ourselves, but in God who raiseth the dead:","Anih, keinia chun thi chau hmabâk tah angah kan inhriet a, chu chu mâni inring loa Pathien, mithi keithotu chu, kan ring lemna ding a lo nih."
"who delivered us out of so great a death, and will deliver: on whom we have set our hope that he will also still deliver us;","Ama chun chuong ang lâwma thina nasaa inthawk chun a mi lo sansuok tah a, mi la sansuok nâwk a tih. Mi la sansuok nâwk pei a tih ti amaa chun beiseina kan innghat a,"
"ye also helping together on our behalf by your supplication; that, for the gift bestowed upon us by means of many, thanks may be given by many persons on our behalf.",ṭawngṭaina tamtak dawnnaa malsâwmna kan dawnghai leiin mi tamtakin kan aia lâwmthu hrilna an nei theina dingin nangni khawma ṭawngṭainain mi ṭhangruolpui tlat ro.
