en,hmr
"Now there was a certain man of Ramathaim-zophim, of the hill-country of Ephraim, and his name was Elkanah, the son of Jeroham, the son of Elihu, the son of Tohu, the son of Zuph, an Ephraimite:","Ephraim tlâng rama Ramathaim- zophim khuoa chun mi pakhat a um a, a hming chu Elkana a nih; ama chu Jeroham naupa a na, ama chu Elihu naupa a na, ama chu Tohu naupa a na, ama chu Ephraim mi Zuph naupa a nih."
"and he had two wives; the name of the one was Hannah, and the name of the other Peninnah: and Peninnah had children, but Hannah had no children.","Nuhmei pahni a nei a, pakhat hming chu Hanna a na, a dang hming chu Peninna a nih; chun, Peninna chun nauhai a nei a, Hanna ruok chun nau a nei ve nawh a."
"And this man went up out of his city from year to year to worship and to sacrifice unto Jehovah of hosts in Shiloh. And the two sons of Eli, Hophni and Phinehas, priests unto Jehovah, were there.","Chun, ama chu an khuoa in- thawkin Silo khuoah sipaihai LALPA chu be dingin kum tin a hang fe hlak a. Chutaka chun Eli naupasalhai pahni, Hophni le Phinehas, LALPA thiempuhai chu an um a."
"And when the day came that Elkanah sacrificed, he gave to Peninnah his wife, and to all her sons and her daughters, portions:","Chun, Elkana inthâwi ni a hung tlung chun a nuhmei Peninna le a naupasalhai le a naunuhai po po chu chanvo a siempêk a."
"but unto Hannah he gave a double portion; for he loved Hannah, but Jehovah had shut up her womb.","Hanna ta ding ruok chun chan hni a siempêk a, Hanna chu a hmangai êm êm sih a; nisienla- khawm, LALPAIN a sul a sukping- pêk a."
"And her rival provoked her sore, to make her fret, because Jehovah had shut up her womb.","Chun, LALPAIN a sul a suk- pingpêk leiin a lungngaina chu chawktho tumin a khingpui chun a lo thaw rawp hlak a."
"And as he did so year by year, when she went up to the house of Jehovah, so she provoked her; therefore she wept, and did not eat.","Chuong anga kum tin a lo thaw hlak leiin, LALPA ina a hang fe zâtin a lungngaina chu amanu chun a lo chawktho hlak a. Chuleiin, Hanna chu a ṭap a ṭap a, bu khawm a fâk nawh a."
"And Elkanah her husband said unto her, Hannah, why weepest thou? and why eatest thou not? and why is thy heart grieved? am not I better to thee than ten sons?","Chun, a pasal Elkana chun a kuomah, “Hanna, ieng dinga i ṭap am? Ieng dinga bu i fâk naw am a na? Ieng dinga i lungril i suknat am? Nau- pasal sâwm nêk khawmin i ta dingin ka ṭha lem a ni naw am a nih?” a ta."
"So Hannah rose up after they had eaten in Shiloh, and after they had drunk. Now Eli the priest was sitting upon his seat by the door-post of the temple of Jehovah.","Chun, Silo khuoa bu an fâk a an dâwn zo chun Hanna chu a tho a. Thiempu Eli chu LALPA biek in kawtkhâr ban bula a ṭhungnaa chun a ṭhung a."
"And she was in bitterness of soul, and prayed unto Jehovah, and wept sore.","Chun, Hanna chu a lungril a lunginzîng êm êm el a, LALPA kuomah a ṭawngṭai a, lungsetakin a ṭap a."
